"find","find","najdeš","najít","pf"," "" But I want one-tenth of the treasure, if you find it. """," "" Ale jestli ten poklad najdeš, chci z něj desátek. """
"want","want","chci","chtít","impf"," "" But I want one-tenth of the treasure, if you find it. """," "" Ale jestli ten poklad najdeš, chci z něj desátek. """
"save","save","ušetří","ušetřit","pf"," He was going to be able to save the little money he had because of a dream about hidden treasure!"," Kvůli snu o zakopaném pokladu ušetří i to málo, co má!"
"swear","swear","přísahej","přísahat","impf"," "" First, swear to me."," "" Napřed přísahej."
"Swear","swear","Přísahej","přísahat","impf"," Swear that you will give me one-tenth of your treasure in exchange for what I am going to tell you. """," Přísahej, že za to, co ti povím, mi dáš desetinu svého pokladu. """
"tell","tell","povím","povědět","pf"," Swear that you will give me one-tenth of your treasure in exchange for what I am going to tell you. """," Přísahej, že za to, co ti povím, mi dáš desetinu svého pokladu. """
"give","give","dáš","dát","pf"," Swear that you will give me one-tenth of your treasure in exchange for what I am going to tell you. """," Přísahej, že za to, co ti povím, mi dáš desetinu svého pokladu. """
"swore","swear","přísahal","přísahat","impf"," The shepherd swore that he would."," Chlapec přísahal."
"wanted","want","Chtěl","chtít","impf"," He wanted to forget about the vision, and return to his meditation."," Chtěl na to zapomenout a vrátit se ke svému rozjímání."
"forget","forget","zapomenout","zapomenout","pf"," He wanted to forget about the vision, and return to his meditation."," Chtěl na to zapomenout a vrátit se ke svému rozjímání."
"return","return","vrátit","vrátit","pf"," He wanted to forget about the vision, and return to his meditation."," Chtěl na to zapomenout a vrátit se ke svému rozjímání."
"tried","try","Snažil","snažit","impf"," He tried again to concentrate on the pink shades of the desert, and its stones."," Snažil se znovu soustředit na růžovou poušť a na kamení."
"concentrate","concentrate","soustředit","soustředit","pf"," He tried again to concentrate on the pink shades of the desert, and its stones."," Snažil se znovu soustředit na růžovou poušť a na kamení."
"said","say","řekl","říci","pf"," "" Always heed the omens, "" the old king had said."," "" Neustále sleduj znamení, "" řekl mu starý král."
"recalled","recall","Vzpomněl","vzpomenout","pf"," The boy recalled what he had seen in the vision, and sensed that it was actually going to occur."," Vzpomněl si na to, co viděl, a tušil, že k tomu má brzy dojít."
"seen","see","viděl","vidět","impf"," The boy recalled what he had seen in the vision, and sensed that it was actually going to occur."," Vzpomněl si na to, co viděl, a tušil, že k tomu má brzy dojít."
"sensed","sense","tušil","tušit","impf"," The boy recalled what he had seen in the vision, and sensed that it was actually going to occur."," Vzpomněl si na to, co viděl, a tušil, že k tomu má brzy dojít."
"occur","occur","dojít","dojít","pf"," The boy recalled what he had seen in the vision, and sensed that it was actually going to occur."," Vzpomněl si na to, co viděl, a tušil, že k tomu má brzy dojít."
"rose","rise","Vstal","vstát","pf"," He rose, and made his way back toward the palm trees."," Vstal a pustil se směrem k datlovníkům."
"called","call","Říká","říkat","impf"," "" It ’ s called the principle of favorability."," "" Říká se tomu Příznivý začátek."
"win","win","vyhrál","vyhrát","pf"," When you play cards the first time, you are almost sure to win."," Napoprvé bys v kartách skoro určitě vyhrál."
"wants","want","chce","chtít","impf"," "" Because there is a force that wants you to realize your destiny;"," "" Protože život chce, abys prožil svůj Osobní příběh. """
"began","begin","začal","začít","pf"," Then the old man began to inspect the sheep, and he saw that one was lame."," Pak si stařec začal prohlížet těch šest ovcí a zjistil, že jedna kulhá."
"inspect","inspect","prohlížet","prohlížet","impf"," Then the old man began to inspect the sheep, and he saw that one was lame."," Pak si stařec začal prohlížet těch šest ovcí a zjistil, že jedna kulhá."
"mounted","mount","Nasedli","nasednout","pf"," They mounted their horses."," Nasedli na koně."
"want","want","Chci","chtít","impf"," "" I want to tell you a story about dreams, "" said the alchemist."," "" Chci ti povědět příběh o snech, "" řekl Alchymista."
"tell","tell","povědět","povědět","pf"," "" I want to tell you a story about dreams, "" said the alchemist."," "" Chci ti povědět příběh o snech, "" řekl Alchymista."
"said","say","povědět","povědět","pf"," "" I want to tell you a story about dreams, "" said the alchemist."," "" Chci ti povědět příběh o snech, "" řekl Alchymista."
"tell","tell","řekl","říci","pf"," "" I want to tell you a story about dreams, "" said the alchemist."," "" Chci ti povědět příběh o snech, "" řekl Alchymista."
"said","say","řekl","říci","pf"," "" I want to tell you a story about dreams, "" said the alchemist."," "" Chci ti povědět příběh o snech, "" řekl Alchymista."
"show","show","ukázat","ukázat","pf"," And, just as she was about to show me the exact location, I woke up."," A jakmile mi chtělo ukázat přesné místo, tak jsem se probudil."
"woke","wake","probudil","probudit","pf"," And, just as she was about to show me the exact location, I woke up."," A jakmile mi chtělo ukázat přesné místo, tak jsem se probudil."
"took","take","vzala","vzít","pf"," Then she again took his hands and studied them carefully."," Pak vzala pastýře za ruce a pozorně je prohlížela."
"said","say","řekla","říci","pf"," "" I ’ m not going to charge you anything now, "" she said."," "" Teď od tebe nic chtít nebudu, "" řekla."
"said","say","řekl","říci","pf"," One of them, a cobbler who made his living mending boots, said that he had traveled for almost a year through the desert, but that he got more tired when he had to walk through the streets of Tangier buying his leather. """," Jeden z nich, švec, který se živil tím, že spravoval cizí boty, mi řekl, že skoro rok putoval pouští, ale mnohem unavenější prý býval, když musel v Tangeru obejít pár bloků, aby nakoupil kůži. """
"buying","buy","nakoupil","nakoupit","pf"," One of them, a cobbler who made his living mending boots, said that he had traveled for almost a year through the desert, but that he got more tired when he had to walk through the streets of Tangier buying his leather. """," Jeden z nich, švec, který se živil tím, že spravoval cizí boty, mi řekl, že skoro rok putoval pouští, ale mnohem unavenější prý býval, když musel v Tangeru obejít pár bloků, aby nakoupil kůži. """
"thought","think","uvažoval","uvažovat","impf"," I don ’ t know why these things have to be transmitted by word of mouth, he thought."," - Nevím, proč tyhle věci musejí být sdělovány ústně, - uvažoval."
"made","make","učiněny","učinit","pf"," He had only one explanation for this fact : things have to be transmitted this way because they were made up from the pure life, and this kind of life cannot be captured in pictures or words."," Měl pro tuto skutečnost jediné vysvětlení : snad je třeba sdělovat je tak proto, že jsou učiněny z ryzího Života, a ten lze těžko zachytit obrazem nebo slovy."
"captured","capture","zachytit","zachytit","pf"," He had only one explanation for this fact : things have to be transmitted this way because they were made up from the pure life, and this kind of life cannot be captured in pictures or words."," Měl pro tuto skutečnost jediné vysvětlení : snad je třeba sdělovat je tak proto, že jsou učiněny z ryzího Života, a ten lze těžko zachytit obrazem nebo slovy."
"forgetting","forget","zapomenou","zapomenout","pf"," Because people become fascinated with pictures and words, and wind up forgetting the Language of the World."," Lidé se totiž obrazy a slovy nadchnou a nakonec zapomenou na Řeč světa."
"remembered","remember","Vzpomněl","vzpomenout","pf"," He remembered that he had a number of things he had to take care of : he went to the market for something to eat, he traded his book for one that was thicker, and he found a bench in the plaza where he could sample the new wine he had bought."," Vzpomněl si, že musí ještě něco vyřídit : zašel si do krámu obstarat nějaké jídlo, knížku vyměnit za tlustší, a pak si sedl na náměstí na lavičku, aby ochutnal víno, které si koupil."
"found","find","obstarat","obstarat","pf"," He remembered that he had a number of things he had to take care of : he went to the market for something to eat, he traded his book for one that was thicker, and he found a bench in the plaza where he could sample the new wine he had bought."," Vzpomněl si, že musí ještě něco vyřídit : zašel si do krámu obstarat nějaké jídlo, knížku vyměnit za tlustší, a pak si sedl na náměstí na lavičku, aby ochutnal víno, které si koupil."
"traded","trade","vyměnit","vyměnit","pf"," He remembered that he had a number of things he had to take care of : he went to the market for something to eat, he traded his book for one that was thicker, and he found a bench in the plaza where he could sample the new wine he had bought."," Vzpomněl si, že musí ještě něco vyřídit : zašel si do krámu obstarat nějaké jídlo, knížku vyměnit za tlustší, a pak si sedl na náměstí na lavičku, aby ochutnal víno, které si koupil."
"sample","sample","ochutnal","ochutnat","pf"," He remembered that he had a number of things he had to take care of : he went to the market for something to eat, he traded his book for one that was thicker, and he found a bench in the plaza where he could sample the new wine he had bought."," Vzpomněl si, že musí ještě něco vyřídit : zašel si do krámu obstarat nějaké jídlo, knížku vyměnit za tlustší, a pak si sedl na náměstí na lavičku, aby ochutnal víno, které si koupil."
"bought","buy","koupil","koupit","pf"," He remembered that he had a number of things he had to take care of : he went to the market for something to eat, he traded his book for one that was thicker, and he found a bench in the plaza where he could sample the new wine he had bought."," Vzpomněl si, že musí ještě něco vyřídit : zašel si do krámu obstarat nějaké jídlo, knížku vyměnit za tlustší, a pak si sedl na náměstí na lavičku, aby ochutnal víno, které si koupil."
"find","find","objevil","objevit","pf"," You ’ ve got to find the treasure, so that everything you have learned along the way can make sense."," A že tvůj poklad musí být nalezen, aby všechno to, co jsi cestou objevil, mohlo mít smysl."
"buy","buy","kup","koupit","pf"," "" Tomorrow, sell your camel and buy a horse."," Zítra prodej velblouda a kup si koně."
"said","say","řekla","říci","pf"," "" The falcon ’ s beak carries bits of me, myself, "" the desert said."," "" Sokolí zobák si ze mě pořád něco bere, "" řekla poušť."
"care","care","starám","starat","impf"," "" For years, I care for his game, feeding it with the little water that I have, and then I show him where the game is."," "" Po celé roky se starám o jeho lovnou zvěř, napájím ji tou trochou vody, co mám, ukazuji, kde je potrava."
"feeding","feed","napájím","napájet","impf"," "" For years, I care for his game, feeding it with the little water that I have, and then I show him where the game is."," "" Po celé roky se starám o jeho lovnou zvěř, napájím ji tou trochou vody, co mám, ukazuji, kde je potrava."
"show","show","ukazuji","ukazovat","impf"," "" For years, I care for his game, feeding it with the little water that I have, and then I show him where the game is."," "" Po celé roky se starám o jeho lovnou zvěř, napájím ji tou trochou vody, co mám, ukazuji, kde je potrava."
"said","say","řekl","říci","pf"," "" That ’ s right, "" said the old man, able to read the boy ’ s thoughts."," "" Správně, "" řekl stařec, který mu četl myšlenky."
"read","read","četl","číst","impf"," "" That ’ s right, "" said the old man, able to read the boy ’ s thoughts."," "" Správně, "" řekl stařec, který mu četl myšlenky."
"said","say","říká","říkat","impf"," "" That ’ s a good luck omen, "" the Englishman said, after the fat Arab had gone out."," "" On říká znamením "" štěstí ', "" podotkl Angličan, jakmile Arab odešel."
"gone","go","odešel","odejít","pf"," "" That ’ s a good luck omen, "" the Englishman said, after the fat Arab had gone out."," "" On říká znamením "" štěstí ', "" podotkl Angličan, jakmile Arab odešel."
"write","write","napsal","napsat","pf"," "" If I could, I ’ d write a huge encyclopedia just about the words luck and coincidence."," "" Kdybych mohl, napsal bych o slovech, štěstí ' a, náhoda ' velikou encyklopedii."
"written","write","píše","psát","impf"," It ’ s with those words that the universal language is written. """," Těmito slovy se píše Univerzální řeč. """
