"read","read","četla","číst","impf"," Most members of Eddie 's generation - and of a half-generation before and after his - had read The Mouse Crawling Between the Walls, or ( more likely ) they 'd had it read to them before they were old enough to read."," Většina příslušníků Eddieho generace - a polovina generace před ní i po ní - četla Myš harašící ve zdi, nebo ( pravděpodobněji ) jim knihu někdo četl, než byli dost velcí, aby si ji uměli přečíst sami."
"read","read","četla","číst","impf"," Most members of Eddie 's generation - and of a half-generation before and after his - had read The Mouse Crawling Between the Walls, or ( more likely ) they 'd had it read to them before they were old enough to read."," Většina příslušníků Eddieho generace - a polovina generace před ní i po ní - četla Myš harašící ve zdi, nebo ( pravděpodobněji ) jim knihu někdo četl, než byli dost velcí, aby si ji uměli přečíst sami."
"read","read","četla","číst","impf"," Most members of Eddie 's generation - and of a half-generation before and after his - had read The Mouse Crawling Between the Walls, or ( more likely ) they 'd had it read to them before they were old enough to read."," Většina příslušníků Eddieho generace - a polovina generace před ní i po ní - četla Myš harašící ve zdi, nebo ( pravděpodobněji ) jim knihu někdo četl, než byli dost velcí, aby si ji uměli přečíst sami."
"read","read","četl","číst","impf"," Most members of Eddie 's generation - and of a half-generation before and after his - had read The Mouse Crawling Between the Walls, or ( more likely ) they 'd had it read to them before they were old enough to read."," Většina příslušníků Eddieho generace - a polovina generace před ní i po ní - četla Myš harašící ve zdi, nebo ( pravděpodobněji ) jim knihu někdo četl, než byli dost velcí, aby si ji uměli přečíst sami."
"read","read","četl","číst","impf"," Most members of Eddie 's generation - and of a half-generation before and after his - had read The Mouse Crawling Between the Walls, or ( more likely ) they 'd had it read to them before they were old enough to read."," Většina příslušníků Eddieho generace - a polovina generace před ní i po ní - četla Myš harašící ve zdi, nebo ( pravděpodobněji ) jim knihu někdo četl, než byli dost velcí, aby si ji uměli přečíst sami."
"read","read","četl","číst","impf"," Most members of Eddie 's generation - and of a half-generation before and after his - had read The Mouse Crawling Between the Walls, or ( more likely ) they 'd had it read to them before they were old enough to read."," Většina příslušníků Eddieho generace - a polovina generace před ní i po ní - četla Myš harašící ve zdi, nebo ( pravděpodobněji ) jim knihu někdo četl, než byli dost velcí, aby si ji uměli přečíst sami."
"read","read","přečíst","přečíst","pf"," Most members of Eddie 's generation - and of a half-generation before and after his - had read The Mouse Crawling Between the Walls, or ( more likely ) they 'd had it read to them before they were old enough to read."," Většina příslušníků Eddieho generace - a polovina generace před ní i po ní - četla Myš harašící ve zdi, nebo ( pravděpodobněji ) jim knihu někdo četl, než byli dost velcí, aby si ji uměli přečíst sami."
"read","read","přečíst","přečíst","pf"," Most members of Eddie 's generation - and of a half-generation before and after his - had read The Mouse Crawling Between the Walls, or ( more likely ) they 'd had it read to them before they were old enough to read."," Většina příslušníků Eddieho generace - a polovina generace před ní i po ní - četla Myš harašící ve zdi, nebo ( pravděpodobněji ) jim knihu někdo četl, než byli dost velcí, aby si ji uměli přečíst sami."
"read","read","přečíst","přečíst","pf"," Most members of Eddie 's generation - and of a half-generation before and after his - had read The Mouse Crawling Between the Walls, or ( more likely ) they 'd had it read to them before they were old enough to read."," Většina příslušníků Eddieho generace - a polovina generace před ní i po ní - četla Myš harašící ve zdi, nebo ( pravděpodobněji ) jim knihu někdo četl, než byli dost velcí, aby si ji uměli přečíst sami."
"read","read","četla","číst","impf"," And a majority of the faculty and most of the Exeter students had also read some of Ted Cole 's other children 's books."," A většina školáků i exeterských studentů také četla některé z ostatních Tedových dětských knih."
"read","read","nepřečetl","přečíst","pf"," But truly no one else at Exeter had read Ted 's three novels;"," Ale skutečně nikdo jiný na Exeteru nepřečetl všechny tři Tedovy romány."
"talks","talk","vyprávěla","vyprávět","impf"," how a young man talks an older woman into paying a prostitute to watch her with a customer;"," Rút řekla Maartenovi a Sylvii, že by ráda viděla čtvrť červených luceren, a vyprávěla jim o této části románu všechno, co vymyslela : jak mladík přemluví starší ženu, aby zaplatila prostitutce za to, že ji budou pozorovat se zákazníkem."
"paying","pay","zaplatila","zaplatit","pf"," how a young man talks an older woman into paying a prostitute to watch her with a customer;"," Rút řekla Maartenovi a Sylvii, že by ráda viděla čtvrť červených luceren, a vyprávěla jim o této části románu všechno, co vymyslela : jak mladík přemluví starší ženu, aby zaplatila prostitutce za to, že ji budou pozorovat se zákazníkem."
